Wall time,Step,Value
1701673965.552086,19995,1281133.75
1701674027.923077,20035,1278795.375
1701674047.149856,20048,1278039.875
1701674054.521395,20053,1277745.75
1701674063.414349,20059,1277395.375
1701674067.830709,20062,1277220.25
1701674182.967446,20138,1272818.625
1701674184.459943,20139,1272760.75
1701674187.416169,20141,1272645.875
1701674249.352833,20183,1270228.5
1701674253.78868,20186,1270057.625
1701674302.510581,20217,1268278.0
1701674342.488398,20244,1266736.25
1701674346.938818,20247,1266565.875
1701674354.329837,20252,1266279.875
1701674439.857367,20308,1263094.0
1701674462.125411,20323,1262242.375
1701674475.548438,20332,1261729.5
1701674478.483539,20334,1261616.375
1701674536.08702,20373,1259411.5
1701674550.86871,20383,1258847.25
1701674571.529907,20397,1258060.5
1701674637.644924,20440,1255648.25
1701674670.04194,20462,1254417.125
1701674703.931974,20485,1253132.125
1701674767.160993,20526,1250853.0
1701674786.359263,20539,1250133.75
1701674787.84429,20540,1250078.875
1701674817.338437,20560,1248972.875
1701674820.272136,20562,1248863.125
1701674827.619855,20567,1248586.125
1701674843.804925,20578,1247976.625
1701675009.18577,20688,1241933.25
1701675010.637502,20689,1241878.75
1701675044.471595,20710,1240731.375
1701675144.800789,20778,1237037.375
1701675146.289594,20779,1236982.0
1701675150.847476,20782,1236819.0
1701675152.309636,20783,1236765.125
1701675212.482813,20822,1234667.125
1701675225.762243,20831,1234179.875
1701675261.169216,20855,1232891.75
1701675309.649099,20888,1231122.375
1701675349.320262,20913,1229781.875
1701675402.310886,20949,1227851.625
1701675458.566677,20987,1225828.25
1701675521.053971,21027,1223711.5
1701675532.862895,21035,1223289.0
1701675579.931117,21067,1221598.125
1701675593.180433,21076,1221126.875
1701675599.071962,21080,1220914.625
1701675695.651942,21144,1217549.75
1701675793.815187,21209,1214156.25
1701675827.553942,21232,1212957.125
1701675953.739123,21316,1208603.625
1701675958.197452,21319,1208448.375
1701675965.559694,21324,1208190.5
1701676063.830954,21391,1204747.0
1701676093.604423,21409,1203825.375
1701676203.842392,21484,1200004.125
1701676264.561767,21523,1198024.25
1701676266.045776,21524,1197973.125
1701676396.536029,21611,1193586.125
1701676499.975362,21681,1190085.0
1701676519.080447,21694,1189433.5
1701676564.809391,21723,1187990.625
1701676566.275561,21724,1187940.625
1701676626.57837,21765,1185907.625
1701676661.936708,21789,1184727.0
1701676670.776611,21795,1184429.0
1701676702.759639,21815,1183439.5
1701676711.561637,21821,1183145.0
1701676742.540697,21842,1182114.625
1701676751.412427,21848,1181818.875
1701676842.712149,21908,1178874.625
1701676930.160857,21967,1176001.625
1701676977.219481,21999,1174447.875
1701676990.510911,22006,1174110.5
1701677119.77672,22090,1170057.5
1701677316.121261,22220,1163843.75
1701677352.870574,22245,1162656.0
1701677371.830452,22258,1162040.875
1701677411.385887,22285,1160755.625
1701677421.635803,22292,1160429.125
1701677440.836175,22303,1159913.125
1701677448.224562,22308,1159677.25
1701677458.560925,22315,1159348.125
1701677460.032145,22316,1159301.75
1701677480.700353,22330,1158642.25
1701677521.709263,22358,1157324.5
1701677625.934969,22427,1154097.625
1701677630.32477,22430,1153957.625
1701677692.087387,22472,1151998.25
1701677746.045034,22507,1150375.25
1701677800.132126,22544,1148666.125
1701677936.385534,22635,1144472.625
1701677959.931396,22651,1143741.5
1701678119.758559,22758,1138870.625
1701678129.972255,22765,1138555.375
1701678147.504492,22777,1138008.25
1701678222.07862,22826,1135797.5
1701678224.997785,22828,1135707.625
1701678241.035367,22839,1135214.625
1701678242.507462,22840,1135169.75
1701678249.942648,22845,1134947.375
1701678376.986882,22930,1131140.125
1701678381.367495,22933,1131006.75
1701678600.02381,23080,1124475.25
1701678605.894271,23084,1124300.25
1701678607.354643,23085,1124255.25
1701678635.513086,23102,1123506.5
1701678657.589436,23117,1122845.75
1701678672.225463,23127,1122405.25
1701678688.335131,23138,1121921.25
